id,node1,node2,distance
2938,1843102399,2991671332,42.572
2939,1843102399,1836213618,18.165
2940,1843117184,494600141,13.1
2941,1843117184,494600139,157.764
2942,1843117186,1843117184,13.885
2943,1843117186,495350837,126.433
2944,1843155243,4346623034,26.052
2945,1843155243,4346623031,7.662
2946,1843155255,380988122,8.822
2947,1843155255,4346623029,78.229
2948,1843155256,1843155255,7.836
2949,1843155256,3962773911,42.972
2950,1843209609,548737131,191.50799999999998
2951,1843209609,316802714,82.354
2952,1843209609,548737577,203.34599999999998
2953,1843209611,317338170,117.476
2954,1843209611,607235919,120.433
2955,1843209611,257946393,93.177
2956,1843209613,607235646,106.944
2957,1843209613,4331243721,46.469
2958,2000840949,499775029,20.234
2959,2054187110,874898790,27.432
2960,2054187110,2054406430,66.63
2961,2054187116,2054406441,26.729
2962,2054187116,2054406431,37.619
2963,2054187116,2054406435,78.032
2964,2054187117,874898834,26.336
2965,2054187117,2054187123,60.748
2966,2054187117,2055553906,179.07100000000003
2967,2054187123,2054187117,60.748
2968,2054187125,316803089,9.969
2969,2054187125,1273689014,79.441
2970,2054187126,2054187125,4.365
2971,2054187127,2054187126,9.92
2972,2054187127,1273964255,95.311
2973,2054187128,660656187,11.329
2974,2054187128,316803311,31.967
2975,2054187129,1273882646,91.68
2976,2054187129,660656213,4.619
2977,2054187129,2054187127,47.126000000000005
2978,2054187130,316803090,44.156
2979,2054187130,670358375,59.736000000000004
2980,2054187133,660655826,5.244
2981,2054187133,2054187129,41.96
2982,2054187138,2054187133,88.539
2983,2054187138,1273882646,41.485
2984,2054187159,9826105373,89.975
2985,2054187159,660656428,5.573
2986,2054187159,2054187133,174.621
2987,2054187164,660658637,56.568
2988,2054187164,660658302,5.366
2989,2054187164,2054187159,51.41
2990,2054187170,1832795850,55.916000000000004
2991,2054187170,660661944,46.876000000000005
2992,2054187170,660665146,145.282
2993,2054187170,660661108,81.873
2994,2054187172,660658301,62.142
2995,2054187172,660661108,53.564
2996,2054187172,1832795850,73.962
2997,2054187173,660658282,5.476
2998,2054187173,2054187164,86.235
2999,2054187173,660658615,54.711999999999996
3000,2054187182,2054187184,10.538
3001,2054187182,650000842,88.236
3002,2054187184,2054187182,10.538
3003,2054187184,2054187188,168.367
3004,2054187187,2054187173,115.579
3005,2054187187,650000941,5.265
3006,2054187188,650000927,5.897
3007,2054187194,650000390,33.908
3008,2054187194,4406247071,39.349000000000004
3009,2054187205,639123058,10.757
3010,2054187205,660664320,64.448
3011,2054187207,2054187205,11.227
3012,2054187233,649999333,89.10900000000001
3013,2054187233,649999745,26.000999999999998
3014,2054187247,649998569,50.446
3015,2054187258,639107216,51.103
3016,2054187258,649998569,13.302
3017,2054187269,639122625,150.043
3018,2054187269,639122940,32.379
3019,2054187269,639121077,14.548
3020,2054406430,2054187110,66.63
3021,2054406431,2054187116,37.619
3022,2054406431,874898798,35.972
3023,2054406431,2054406432,76.734
3024,2054406432,2054187110,14.865
3025,2054406432,2054406431,76.734
3026,2054406433,2054406432,12.258
3027,2054406433,2054406434,68.06
3028,2054406434,2054406433,68.06
3029,2054406435,2054406433,26.447
3030,2054406435,2054406437,66.856
3031,2054406435,2054187116,78.032
3032,2054406437,2054406435,66.856
3033,2054406441,1273897705,28.255
3034,2054406441,2054187116,26.729
3035,2054406441,2054406442,78.695
3036,2054406442,2054406435,27.938
3037,2054406442,2054406441,78.695
3038,2054406444,874898835,35.07
3039,2054406444,874898834,81.39099999999999
3040,2055553810,1836215276,107.365
3041,2055553810,499773065,13.433
3042,2055553887,2055553906,46.434999999999995
3043,2055553906,874898850,1.937
3044,2055553906,2055553887,46.434999999999995
3045,2055553906,2054187117,179.071
3046,2055554069,670367770,25.344
3047,2059583578,639118936,10.984
3048,2059583578,660665150,129.993
3049,2059583619,639103463,37.793
3050,2059583619,8888643815,36.857
3051,2059583619,8888643816,84.709
3052,2059583797,605674216,56.199
3053,2059583797,2059583798,113.519
3054,2059583798,2059583797,113.519
3055,2059583798,605673547,61.768
3056,2114005504,1273566897,68.835
3057,2114005504,1273896930,109.39099999999999
3058,2114005504,475477857,98.622
3059,2114005508,4224818803,8.707
3060,2114005508,4337335334,39.624
3061,2147072361,317337576,22.745
3062,2147072361,475477822,41.069
3063,2147072367,475477812,111.25
3064,2147072367,475477918,35.66
3065,2147072367,2147072371,212.272
3066,2147072371,2147072375,12.441
3067,2147072371,2147072367,212.272
3068,2166141098,1409885159,42.984
3069,2166144484,1273689991,61.293
3070,2166144484,2166144486,63.266
3071,2166144486,2166144484,63.266000000000005
3072,2166157456,1836204818,113.648
3073,2166203818,746787083,55.342
3074,2166203818,2166203827,54.367
3075,2166203818,5475079662,107.27
3076,2166203827,2166203818,54.367
3077,2166203827,746787081,60.7
3078,2166203827,5475079661,110.485
3079,2166203829,317337758,45.555
3080,2166203829,746787099,44.239999999999995
3081,2166203832,1273635073,58.7
3082,2166203832,1273721262,52.187
3083,2166203835,2166203844,119.99
3084,2166203835,317337759,44.871
3085,2166203841,4337745397,52.466
3086,2166203844,6495435022,6.819
3087,2166203844,2166203832,61.04900000000001
3088,2166218024,5728765646,57.639
3089,2166218024,746786993,88.72
3090,2166218024,746786999,86.15799999999999
3091,2166218025,4158625094,61.327
3092,2166218025,331596105,41.338
3093,2166222104,746786940,51.221
3094,2166222104,2166222111,38.199
3095,2166222104,746787183,167.09699999999998
3096,2166222105,1273897049,36.779
3097,2166222105,2166222112,119.921
3098,2166222105,5543183484,25.519
3099,2166222106,9133769698,36.07
3100,2166222106,746787088,85.487
3101,2166222106,746787189,57.871
